"","Player.ID","Last.Name","First.Name","Bats","Pitches","Team","V7"
"654","duffj102","Duffalo","Jim","R","R","SFN","P"
"655","ested102","Estelle","Dick","B","L","SFN","P"
"656","garrg101","Garrido","Gil","R","R","SFN","SS"
"657","hallt102","Haller","Tom","L","R","SFN","C"
"658","hartj102","Hart","Jim Ray","R","R","SFN","3B"
"659","hendb101","Hendley","Bob","R","L","SFN","P"
"660","herbr102","Herbel","Ron","R","R","SFN","P"
"661","hillc101","Hiller","Chuck","L","R","SFN","2B"
"662","hundr101","Hundley","Randy","R","R","SFN","C"
"663","kuenh101","Kuenn","Harvey","R","R","SFN","OF"
"664","lanih101","Lanier","Hal","R","R","SFN","2B"
"665","larsd102","Larsen","Don","R","R","SFN","P"
"666","mackk101","MacKenzie","Ken","R","L","SFN","P"
"667","marij101","Marichal","Juan","R","R","SFN","P"
"668","maysw101","Mays","Willie","R","R","SFN","OF"
"669","mccow101","McCovey","Willie","L","L","SFN","OF"
"670","muram101","Murakami","Masanori","L","L","SFN","P"
"671","odelb101","O'Dell","Billy","B","L","SFN","P"
"672","pagaj101","Pagan","Jose","R","R","SFN","SS"
"673","perrg101","Perry","Gaylord","R","R","SFN","P"
"674","petec101","Peterson","Cap","R","R","SFN","OF"
"675","pierb101","Pierce","Billy","L","L","SFN","P"
"676","pregj101","Pregenzer","John","R","R","SFN","P"
"677","sanfj101","Sanford","Jack","R","R","SFN","P"
"678","shawb103","Shaw","Bob","R","R","SFN","P"
"679","snidd101","Snider","Duke","L","R","SFN","OF"
"680","baked103","Bakenhaster","Dave","R","R","SLN","P"
"681","boyek101","Boyer","Ken","R","R","SLN","3B"
"682","brocl102","Brock","Lou","L","L","SLN","OF"
"683","broge101","Broglio","Ernie","R","R","SLN","P"
"684","buchj102","Buchek","Jerry","R","R","SLN","SS"
"685","burdl101","Burdette","Lew","R","R","SLN","P"
"686","clemd101","Clemens","Doug","L","R","SLN","OF"
"687","crair101","Craig","Roger","R","R","SLN","P"
"688","cuelm101","Cuellar","Mike","L","L","SLN","P"
"689","dowld101","Dowling","Dave","R","L","SLN","P"
"690","fanoh101","Fanok","Harry","B","R","SLN","P"
"691","flooc101","Flood","Curt","R","R","SLN","OF"
"692","gaglp101","Gagliano","Phil","R","R","SLN","2B"
"693","gibsb101","Gibson","Bob","R","R","SLN","P"
"694","groad101","Groat","Dick","R","R","SLN","SS"
"695","hobbg101","Hobbie","Glen","R","R","SLN","P"
"696","humpb102","Humphreys","Bob","R","R","SLN","P"
"697","jamec102","James","Charlie","R","R","SLN","OF"
"698","javij101","Javier","Julian","R","R","SLN","2B"
"699","lewij102","Lewis","Johnny","L","R","SLN","OF"
"700","longj101","Long","Jeoff","R","R","SLN","OF"
"701","maxvd101","Maxvill","Dal","R","R","SLN","2B"
"702","mccat101","McCarver","Tim","L","R","SLN","C"
"703","morgj101","Morgan","Joe","L","R","SLN","PH"
"704","richg101","Richardson","Gordie","R","L","SLN","P"
"705","sader101","Sadecki","Ray","L","L","SLN","P"
"706","schub101","Schultz","Barney","R","R","SLN","P"
"707","shanb102","Shantz","Bobby","R","L","SLN","P"
"708","shanm101","Shannon","Mike","R","R","SLN","OF"
"709","simmc101","Simmons","Curt","L","L","SLN","P"
"710","skinb101","Skinner","Bob","L","R","SLN","OF"
"711","spiee101","Spiezio","Ed","R","R","SLN","PH"
"712","sprij102","Spring","Jack","R","L","SLN","P"
"713","taylr101","Taylor","Ron","R","R","SLN","P"
"714","ueckb101","Uecker","Bob","R","R","SLN","C"
"715","warwc101","Warwick","Carl","R","L","SLN","OF"
"716","washr101","Washburn","Ray","R","R","SLN","P"
"717","whitb105","White","Bill","L","L","SLN","1B"
"718","blasd101","Blasingame","Don","L","R","WS2","2B"
"719","boulc101","Bouldin","Carl","B","R","WS2","P"
"720","bridm101","Bridges","Marshall","B","L","WS2","P"
"721","brine101","Brinkman","Ed","R","R","WS2","SS"
"722","bronj101","Bronstad","Jim","R","R","WS2","P"
"723","brumm101","Brumley","Mike","L","R","WS2","C"
"724","chent101","Cheney","Tom","R","R","WS2","P"
"725","cottc101","Cottier","Chuck","R","R","WS2","2B"
"726","craip101","Craig","Pete","L","R","WS2","P"
"727","cunnj101","Cunningham","Joe","L","L","WS2","1B"
"728","danib102","Daniels","Bennie","L","R","WS2","P"
"729","duckj101","Duckworth","Jim","R","R","WS2","P"
"730","hannj102","Hannan","Jim","R","R","WS2","P"
"731","hintc101","Hinton","Chuck","R","R","WS2","OF"
"732","huntk102","Hunt","Ken","R","R","WS2","OF"
"733","kennj105","Kennedy","John","R","R","WS2","3B"
"734","kingj101","King","Jim","L","R","WS2","OF"
"735","kirkw101","Kirkland","Willie","L","R","WS2","OF"
"736","klinr102","Kline","Ron","R","R","WS2","P"
"737","kocha101","Koch","Alan","R","R","WS2","P"
"738","koplh101","Koplitz","Howie","R","R","WS2","P"
"739","kreuf101","Kreutzer","Frank","R","L","WS2","P"
"740","leppd101","Leppert","Don","R","R","WS2","C"
"741","lockd101","Lock","Don","R","R","WS2","OF"
"742","lound101","Loun","Don","R","L","WS2","P"
"743","narub101","Narum","Buster","R","R","WS2","P"
"744","ostec103","Osteen","Claude","L","L","WS2","P"
"745","phild103","Phillips","Dick","L","R","WS2","1B"
"746","retzk101","Retzer","Ken","L","R","WS2","C"
"747","ridzs101","Ridzik","Steve","R","R","WS2","P"
"748","roebe101","Roebuck","Ed","R","R","WS2","P"
"749","rudod103","Rudolph","Don","L","L","WS2","P"
"750","sievr101","Sievers","Roy","R","R","WS2","1B"
"751","skowb101","Skowron","Bill","R","R","WS2","1B"
"752","stend101","Stenhouse","Dave","R","R","WS2","P"
"753","valef101","Valentine","Fred","B","R","WS2","OF"
"754","zimmd101","Zimmer","Don","R","R","WS2","3B"
